order_id,order_date,MONTH,YEAR,store_name,product_name,category_name,brand_name,list_price,quantity,discount,total_revenue,net_revenue
716,15/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,402.99,1,0.1,402.99,362.691
716,15/02/2017,2,2017,Baldwin Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,2,0.05,5799.98,5509.981
717,15/02/2017,2,2017,Baldwin Bikes,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,5499.99,2,0.05,10999.98,10449.981
717,15/02/2017,2,2017,Baldwin Bikes,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,209.99,1,0.2,209.99,167.992
718,16/02/2017,2,2017,Baldwin Bikes,Haro Shredder 20 - 2017,Children Bicycles,Haro,209.99,2,0.07,419.98,390.5814
718,16/02/2017,2,2017,Baldwin Bikes,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,4999.99,2,0.07,9999.98,9299.9814
718,16/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,489.99,2,0.1,979.98,881.982
719,16/02/2017,2,2017,Baldwin Bikes,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,489.99,1,0.2,489.99,391.992
720,16/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,470.99,1,0.07,470.99,438.0207
720,16/02/2017,2,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.1,469.99,422.991
721,16/02/2017,2,2017,Baldwin Bikes,Haro SR 1.2 - 2017,Mountain Bikes,Haro,869.99,2,0.07,1739.98,1618.1814
721,16/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,489.99,1,0.1,489.99,440.991
721,16/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,749.99,2,0.05,1499.98,1424.981
721,16/02/2017,2,2017,Baldwin Bikes,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,469.99,1,0.2,469.99,375.992
722,18/02/2017,2,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
722,18/02/2017,2,2017,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
722,18/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,481.99,2,0.1,963.98,867.582
723,19/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.07,1099.98,1022.9814
723,19/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,1,0.05,599.99,569.9905
723,19/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,449.99,1,0.07,449.99,418.4907
724,19/02/2017,2,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,1,0.05,299.99,284.9905
724,19/02/2017,2,2017,Baldwin Bikes,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,599.99,1,0.2,599.99,479.992
724,19/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,489.99,1,0.05,489.99,465.4905
724,19/02/2017,2,2017,Baldwin Bikes,Trek Domane S 6 - 2017,Road Bikes,Trek,2699.99,1,0.2,2699.99,2159.992
725,19/02/2017,2,2017,Baldwin Bikes,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,209.99,1,0.1,209.99,188.991
725,19/02/2017,2,2017,Baldwin Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,1,0.05,349.99,332.4905
725,19/02/2017,2,2017,Baldwin Bikes,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,799.99,2,0.07,1599.98,1487.9814
725,19/02/2017,2,2017,Baldwin Bikes,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.1,6999.98,6299.982
726,19/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,489.99,1,0.2,489.99,391.992
727,19/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,1,0.07,647.99,602.6307
727,19/02/2017,2,2017,Rowlett Bikes,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,659.99,2,0.05,1319.98,1253.981
728,20/02/2017,2,2017,Santa Cruz Bikes,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,659.99,1,0.05,659.99,626.9905
728,20/02/2017,2,2017,Santa Cruz Bikes,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,5499.99,1,0.1,5499.99,4949.991
728,20/02/2017,2,2017,Santa Cruz Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,1,0.1,349.99,314.991
728,20/02/2017,2,2017,Santa Cruz Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,1,0.07,4999.99,4649.9907
729,20/02/2017,2,2017,Baldwin Bikes,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,339.99,2,0.1,679.98,611.982
730,21/02/2017,2,2017,Baldwin Bikes,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,2599.99,2,0.05,5199.98,4939.981
730,21/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,402.99,1,0.1,402.99,362.691
730,21/02/2017,2,2017,Baldwin Bikes,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,349.99,2,0.07,699.98,650.9814
730,21/02/2017,2,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,1,0.1,269.99,242.991
731,25/02/2017,2,2017,Rowlett Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,1,0.05,349.99,332.4905
731,25/02/2017,2,2017,Rowlett Bikes,Trek Domane SL 6 - 2017,Road Bikes,Trek,3499.99,1,0.2,3499.99,2799.992
731,25/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,250.99,2,0.2,501.98,401.584
731,25/02/2017,2,2017,Rowlett Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,1,0.2,999.99,799.992
732,26/02/2017,2,2017,Baldwin Bikes,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,5299.99,1,0.07,5299.99,4928.9907
732,26/02/2017,2,2017,Baldwin Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,2,0.07,5799.98,5393.9814
733,26/02/2017,2,2017,Baldwin Bikes,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,109.99,1,0.05,109.99,104.4905
733,26/02/2017,2,2017,Baldwin Bikes,Trek Domane S 6 - 2017,Road Bikes,Trek,2699.99,1,0.2,2699.99,2159.992
733,26/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,489.99,2,0.1,979.98,881.982
734,26/02/2017,2,2017,Rowlett Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.2,599.99,479.992
734,26/02/2017,2,2017,Rowlett Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
734,26/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,109.99,2,0.2,219.98,175.984
734,26/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,2,0.1,693.98,624.582
735,27/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,2,0.1,833.98,750.582
735,27/02/2017,2,2017,Rowlett Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.07,3098,2881.14
736,27/02/2017,2,2017,Baldwin Bikes,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,5499.99,2,0.05,10999.98,10449.981
736,27/02/2017,2,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.1,429,386.1
736,27/02/2017,2,2017,Baldwin Bikes,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.2,6999.98,5599.984
737,27/02/2017,2,2017,Baldwin Bikes,Surly Steamroller - 2017,Road Bikes,Surly,875.99,1,0.05,875.99,832.1905
737,27/02/2017,2,2017,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,2,0.07,898,835.14
737,27/02/2017,2,2017,Baldwin Bikes,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,799.99,2,0.07,1599.98,1487.9814
737,27/02/2017,2,2017,Baldwin Bikes,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Trek,469.99,1,0.2,469.99,375.992
738,28/02/2017,2,2017,Santa Cruz Bikes,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,659.99,2,0.07,1319.98,1227.5814
738,28/02/2017,2,2017,Santa Cruz Bikes,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,549.99,2,0.2,1099.98,879.984
738,28/02/2017,2,2017,Santa Cruz Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.1,499.99,449.991
738,28/02/2017,2,2017,Santa Cruz Bikes,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,3499.99,1,0.07,3499.99,3254.9907
739,28/02/2017,2,2017,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.2,999.99,799.992
740,28/02/2017,2,2017,Baldwin Bikes,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,1099.99,1,0.05,1099.99,1044.9905
740,28/02/2017,2,2017,Baldwin Bikes,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,249.99,2,0.2,499.98,399.984
740,28/02/2017,2,2017,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,1,0.2,1680.99,1344.792
740,28/02/2017,2,2017,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
740,28/02/2017,2,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.07,1099.98,1022.9814
741,28/02/2017,2,2017,Rowlett Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,1,0.05,4999.99,4749.9905
741,28/02/2017,2,2017,Rowlett Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,299.99,1,0.07,299.99,278.9907
741,28/02/2017,2,2017,Rowlett Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
741,28/02/2017,2,2017,Rowlett Bikes,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,5499.99,2,0.05,10999.98,10449.981
742,28/02/2017,2,2017,Rowlett Bikes,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,416.99,2,0.05,833.98,792.281
742,28/02/2017,2,2017,Rowlett Bikes,Haro SR 1.2 - 2017,Mountain Bikes,Haro,869.99,1,0.07,869.99,809.0907
743,01/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,761.99,1,0.05,761.99,723.8905
744,01/03/2017,3,2017,Baldwin Bikes,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,469.99,2,0.2,939.98,751.984
745,01/03/2017,3,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,2,0.05,599.98,569.981
745,01/03/2017,3,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.2,539.98,431.984
745,01/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,1,0.1,647.99,583.191
746,02/03/2017,3,2017,Santa Cruz Bikes,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,299.99,1,0.1,299.99,269.991
747,03/03/2017,3,2017,Santa Cruz Bikes,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,470.99,1,0.07,470.99,438.0207
747,03/03/2017,3,2017,Santa Cruz Bikes,Trek Girl's Kickster - 2017,Children Bicycles,Trek,149.99,1,0.2,149.99,119.992
747,03/03/2017,3,2017,Santa Cruz Bikes,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,469.99,2,0.1,939.98,845.982
747,03/03/2017,3,2017,Santa Cruz Bikes,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,1099.99,1,0.07,1099.99,1022.9907
748,03/03/2017,3,2017,Rowlett Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.1,1199.98,1079.982
748,03/03/2017,3,2017,Rowlett Bikes,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,149.99,2,0.05,299.98,284.981
748,03/03/2017,3,2017,Rowlett Bikes,Haro Shift R3 - 2017,Mountain Bikes,Haro,1469.99,1,0.07,1469.99,1367.0907
748,03/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,832.99,2,0.2,1665.98,1332.784
749,04/03/2017,3,2017,Baldwin Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,1,0.2,2999.99,2399.992
749,04/03/2017,3,2017,Baldwin Bikes,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2499.99,1,0.05,2499.99,2374.9905
749,04/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,402.99,1,0.2,402.99,322.392
749,04/03/2017,3,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,1,0.05,549.99,522.4905
749,04/03/2017,3,2017,Baldwin Bikes,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,4999.99,1,0.07,4999.99,4649.9907
750,04/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,619.99,1,0.05,619.99,588.9905
750,04/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,2,0.1,1295.98,1166.382
751,05/03/2017,3,2017,Santa Cruz Bikes,Haro SR 1.2 - 2017,Mountain Bikes,Haro,869.99,2,0.05,1739.98,1652.981
752,05/03/2017,3,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.05,1099.98,1044.981
752,05/03/2017,3,2017,Baldwin Bikes,Surly Wednesday - 2017,Mountain Bikes,Surly,1632.99,2,0.05,3265.98,3102.681
753,05/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,533.99,2,0.07,1067.98,993.2214
753,05/03/2017,3,2017,Baldwin Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.2,7999.98,6399.984
753,05/03/2017,3,2017,Baldwin Bikes,Surly Troll Frameset - 2017,Mountain Bikes,Surly,832.99,2,0.1,1665.98,1499.382
753,05/03/2017,3,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,1,0.07,299.99,278.9907
753,05/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,250.99,1,0.2,250.99,200.792
754,06/03/2017,3,2017,Santa Cruz Bikes,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,439.99,2,0.07,879.98,818.3814
754,06/03/2017,3,2017,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.07,1099.98,1022.9814
754,06/03/2017,3,2017,Santa Cruz Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
754,06/03/2017,3,2017,Santa Cruz Bikes,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,250.99,2,0.05,501.98,476.881
754,06/03/2017,3,2017,Santa Cruz Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,1,0.2,3999.99,3199.992
755,06/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,761.99,2,0.07,1523.98,1417.3014
755,06/03/2017,3,2017,Baldwin Bikes,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,5299.99,2,0.05,10599.98,10069.981
755,06/03/2017,3,2017,Baldwin Bikes,Trek Emonda S 5 - 2017,Road Bikes,Trek,1999.99,2,0.1,3999.98,3599.982
756,06/03/2017,3,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,489.99,1,0.1,489.99,440.991
756,06/03/2017,3,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,2,0.05,858,815.1
757,06/03/2017,3,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,1,0.1,299.99,269.991
758,06/03/2017,3,2017,Rowlett Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
758,06/03/2017,3,2017,Rowlett Bikes,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,299.99,1,0.1,299.99,269.991
758,06/03/2017,3,2017,Rowlett Bikes,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,999.99,1,0.07,999.99,929.9907
758,06/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,2,0.07,693.98,645.4014
758,06/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,416.99,1,0.2,416.99,333.592
759,07/03/2017,3,2017,Baldwin Bikes,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,209.99,2,0.05,419.98,398.981
759,07/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,1,0.07,647.99,602.6307
760,07/03/2017,3,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
760,07/03/2017,3,2017,Baldwin Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,2,0.07,1999.98,1859.9814
761,07/03/2017,3,2017,Baldwin Bikes,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,5299.99,1,0.07,5299.99,4928.9907
761,07/03/2017,3,2017,Baldwin Bikes,Surly Steamroller - 2017,Road Bikes,Surly,875.99,2,0.2,1751.98,1401.584
762,08/03/2017,3,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,489.99,2,0.05,979.98,930.981
763,08/03/2017,3,2017,Rowlett Bikes,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,209.99,1,0.07,209.99,195.2907
763,08/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,1,0.1,551.99,496.791
764,09/03/2017,3,2017,Santa Cruz Bikes,Trek Domane S 6 - 2017,Road Bikes,Trek,2699.99,1,0.07,2699.99,2510.9907
764,09/03/2017,3,2017,Santa Cruz Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,2,0.05,599.98,569.981
764,09/03/2017,3,2017,Santa Cruz Bikes,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,1099.99,2,0.07,2199.98,2045.9814
765,09/03/2017,3,2017,Santa Cruz Bikes,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2499.99,2,0.2,4999.98,3999.984
765,09/03/2017,3,2017,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.07,549.99,511.4907
765,09/03/2017,3,2017,Santa Cruz Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.2,499.99,399.992
765,09/03/2017,3,2017,Santa Cruz Bikes,Surly Ogre Frameset - 2017,Road Bikes,Surly,749.99,1,0.2,749.99,599.992
765,09/03/2017,3,2017,Santa Cruz Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,1,0.05,346.99,329.6405
766,09/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,470.99,1,0.2,470.99,376.792
767,09/03/2017,3,2017,Baldwin Bikes,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,3499.99,1,0.1,3499.99,3149.991
767,09/03/2017,3,2017,Baldwin Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,1,0.07,999.99,929.9907
767,09/03/2017,3,2017,Baldwin Bikes,Haro Shift R3 - 2017,Mountain Bikes,Haro,1469.99,2,0.05,2939.98,2792.981
767,09/03/2017,3,2017,Baldwin Bikes,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,799.99,2,0.05,1599.98,1519.981
768,09/03/2017,3,2017,Baldwin Bikes,Surly Wednesday - 2017,Mountain Bikes,Surly,1632.99,1,0.2,1632.99,1306.392
768,09/03/2017,3,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,299.99,1,0.2,299.99,239.992
769,09/03/2017,3,2017,Baldwin Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,1,0.1,1799.99,1619.991
769,09/03/2017,3,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.05,939.98,892.981
769,09/03/2017,3,2017,Baldwin Bikes,Surly Troll Frameset - 2017,Mountain Bikes,Surly,832.99,2,0.07,1665.98,1549.3614
770,09/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,470.99,1,0.05,470.99,447.4405
770,09/03/2017,3,2017,Rowlett Bikes,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,2299.99,1,0.2,2299.99,1839.992
770,09/03/2017,3,2017,Rowlett Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,1,0.2,551.99,441.592
770,09/03/2017,3,2017,Rowlett Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,2,0.05,3361.98,3193.881
771,11/03/2017,3,2017,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.2,539.98,431.984
771,11/03/2017,3,2017,Santa Cruz Bikes,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,189.99,1,0.2,189.99,151.992
772,11/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,1,0.07,551.99,513.3507
773,11/03/2017,3,2017,Baldwin Bikes,Haro Shredder 20 - 2017,Children Bicycles,Haro,209.99,1,0.1,209.99,188.991
773,11/03/2017,3,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,1,0.05,269.99,256.4905
773,11/03/2017,3,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,2,0.2,858,686.4
773,11/03/2017,3,2017,Baldwin Bikes,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,469.99,2,0.07,939.98,874.1814
774,12/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,1,0.05,346.99,329.6405
774,12/03/2017,3,2017,Baldwin Bikes,Surly Troll Frameset - 2017,Mountain Bikes,Surly,832.99,2,0.05,1665.98,1582.681
774,12/03/2017,3,2017,Baldwin Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.2,599.99,479.992
774,12/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,749.99,1,0.05,749.99,712.4905
774,12/03/2017,3,2017,Baldwin Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,2,0.1,9999.98,8999.982
775,12/03/2017,3,2017,Baldwin Bikes,Trek Stache 5 - 2017,Mountain Bikes,Trek,1499.99,1,0.07,1499.99,1394.9907
776,13/03/2017,3,2017,Baldwin Bikes,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2499.99,1,0.2,2499.99,1999.992
776,13/03/2017,3,2017,Baldwin Bikes,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,2299.99,2,0.2,4599.98,3679.984
776,13/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,1,0.1,416.99,375.291
776,13/03/2017,3,2017,Baldwin Bikes,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,832.99,1,0.1,832.99,749.691
777,13/03/2017,3,2017,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.2,1320.99,1056.792
777,13/03/2017,3,2017,Baldwin Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.2,7999.98,6399.984
777,13/03/2017,3,2017,Baldwin Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.2,749.99,599.992
778,15/03/2017,3,2017,Rowlett Bikes,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,489.99,1,0.1,489.99,440.991
778,15/03/2017,3,2017,Rowlett Bikes,Haro Downtown 16 - 2017,Children Bicycles,Haro,329.99,1,0.05,329.99,313.4905
779,15/03/2017,3,2017,Baldwin Bikes,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,339.99,1,0.05,339.99,322.9905
